,IP,日期,Request方式,url,http版本,返回码,reponse长度,referer,user_agent,缓存是否命中
432,58.253.69.253,[26/Apr/2019:23:59:29 +0800],"""POST",/zh-CN/cvs/1582771/works/2188124,"HTTP/1.1""",200,163,"['""https://www.wondercv.com/zh-CN/cvs/sDMwxn8/editor""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36Core/1.70.3650.400QQBrowser/10.4.3341.400""",MISS
433,182.97.250.5,[26/Apr/2019:23:59:29 +0800],"""GET",/jianlizhushou,"HTTP/1.1""",200,6466,"['""-""']","""Mozilla/5.0(Linux;Android9;MI8SEBuild/PKQ1.181030.001;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/66.0.3359.126MQQBrowser/6.2TBS/044605MobileSafari/537.36MMWEBID/269MicroMessenger/7.0.3.1400(0x2700033C)Process/toolsNetType/4GLanguage/en""",MISS
434,117.136.38.185,[26/Apr/2019:23:59:29 +0800],"""GET",/assets/v2_editor-e4c4559fc59e507247da12660e9b49b26acd0a19acda784480ccb898626a3916.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/HZEf1FI/share""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57MicroMessenger/7.0.3(0x17000321)NetType/4GLanguage/zh_CN""",MISS
435,61.136.46.246,[26/Apr/2019:23:59:30 +0800],"""POST",/verify_tokens?locale=zh-CN,"HTTP/1.1""",200,5,"['""https://www.wondercv.com/zh-CN/signin?type=login""']","""Mozilla/5.0(iPhone;CPUiPhoneOS6_0likeMacOSX)AppleWebKit/536.26(KHTML,likeGecko)Version/6.0Mobile/10A5376eSafari/8536.25""",MISS
436,117.136.38.185,[26/Apr/2019:23:59:30 +0800],"""GET",/assets/welcome-819871e4bec4d104d4a04334eb79faac20da027a68b026959e01b68d7cfdb6ea.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/HZEf1FI/share""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57MicroMessenger/7.0.3(0x17000321)NetType/4GLanguage/zh_CN""",MISS
437,117.136.38.185,[26/Apr/2019:23:59:30 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/HZEf1FI/share""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57MicroMessenger/7.0.3(0x17000321)NetType/4GLanguage/zh_CN""",MISS
438,180.160.31.43,[26/Apr/2019:23:59:30 +0800],"""GET",/example_entries?lang=cn&tag=%E5%85%A8%E9%83%A8&example_type=%E5%85%B6%E4%BB%96&template=white_cn&_=1556294295633,"HTTP/1.1""",301,194,"['""https://www.wondercv.com/zh-CN/cvs/wqtA-E8/editor""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/63.0.3239.132Safari/537.36""",MISS
439,180.160.31.43,[26/Apr/2019:23:59:30 +0800],"""GET",/example_entries?lang=cn&tag=%E5%85%A8%E9%83%A8&example_type=%E5%85%B6%E4%BB%96&template=white_cn&,"HTTP/1.1""",200,1915,"['""https://www.wondercv.com/zh-CN/cvs/wqtA-E8/editor""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/63.0.3239.132Safari/537.36""",HIT
440,126.247.213.123,[26/Apr/2019:23:59:30 +0800],"""GET",/zh-CN/cvs/DPoQ86A/editor?client=ios,"HTTP/1.1""",200,36017,"['""-""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57/wondercv_ios/app_version=2.3.1""",MISS
441,207.46.13.7,[26/Apr/2019:23:59:30 +0800],"""GET",/zh-CN/job/applications/iehCxAI/job_detail_show/,"HTTP/1.1""",301,194,"['""-""']","""Mozilla/5.0(compatible;bingbot/2.0;+http://www.bing.com/bingbot.htm)""",MISS
442,125.119.186.109,[26/Apr/2019:23:59:30 +0800],"""POST",/zh-CN/cvs/1582597/works/2187868,"HTTP/1.1""",200,168,"['""https://www.wondercv.com/zh-CN/cvs/m9izrJQ/editor""']","""Mozilla/5.0(Macintosh;IntelMacOSX10_14_3)AppleWebKit/537.36(KHTML,likeGecko)Chrome/73.0.3683.103Safari/537.36""",MISS
443,14.24.66.247,[26/Apr/2019:23:59:30 +0800],"""POST",/zh-CN/template_matches,"HTTP/1.1""",200,102,"['""https://www.wondercv.com/zh-CN/template_matches/new""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57MicroMessenger/7.0.3(0x17000321)NetType/4GLanguage/zh_CNminiProgram""",MISS
444,223.104.27.91,[26/Apr/2019:23:59:30 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs""']","""Mozilla/5.0(Linux;Android8.1.0;vivoX21iABuild/O11019;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/67.0.3396.87XWEB/673MMWEBSDK/190301MobileSafari/537.36MMWEBID/2275MicroMessenger/7.0.4.1420(0x27000439)Process/appbrand0NetType/4GLanguage/zh_CNminiProgram""",MISS
445,183.24.92.85,[26/Apr/2019:23:59:30 +0800],"""GET",/favicon.ico,"HTTP/1.1""",301,194,"['""-""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36Core/1.70.3650.400QQBrowser/10.4.3341.400""",MISS
446,182.97.250.5,[26/Apr/2019:23:59:30 +0800],"""GET",/assets/welcome-819871e4bec4d104d4a04334eb79faac20da027a68b026959e01b68d7cfdb6ea.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/jianlizhushou""']","""Mozilla/5.0(Linux;Android9;MI8SEBuild/PKQ1.181030.001;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/66.0.3359.126MQQBrowser/6.2TBS/044605MobileSafari/537.36MMWEBID/269MicroMessenger/7.0.3.1400(0x2700033C)Process/toolsNetType/4GLanguage/en""",MISS
447,126.247.213.123,[26/Apr/2019:23:59:30 +0800],"""GET",/assets/v2_editor-e4c4559fc59e507247da12660e9b49b26acd0a19acda784480ccb898626a3916.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/DPoQ86A/editor?client=ios""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57/wondercv_ios/app_version=2.3.1""",MISS
448,126.247.213.123,[26/Apr/2019:23:59:30 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/DPoQ86A/editor?client=ios""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_1_4likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/16D57/wondercv_ios/app_version=2.3.1""",MISS
449,183.24.92.85,[26/Apr/2019:23:59:30 +0800],"""GET",/favicon.ico,"HTTP/1.1""",301,194,"['""-""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36Core/1.70.3650.400QQBrowser/10.4.3341.400""",MISS
450,123.125.71.13,[26/Apr/2019:23:59:30 +0800],"""GET",/zh-CN/blog/hil4nn60,"HTTP/1.1""",200,56777,"['""-""']","""Mozilla/5.0(compatible;Baiduspider/2.0;+http://www.baidu.com/search/spider.html)""",MISS
451,36.23.99.215,[26/Apr/2019:23:59:30 +0800],"""POST",/zh-CN/signin/scan/check,"HTTP/1.1""",200,50,"['""https://www.wondercv.com/?_c=baidu&_p=pcczc&_k=0610""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/64.0.3282.140Safari/537.36Edge/17.17134""",MISS
452,180.160.193.194,[26/Apr/2019:23:59:30 +0800],"""POST",/zh-CN/signin/scan/check,"HTTP/1.1""",200,50,"['""https://www.wondercv.com/zh-CN/signin?type=login""']","""Mozilla/5.0(Macintosh;IntelMacOSX10_14_3)AppleWebKit/537.36(KHTML,likeGecko)Chrome/73.0.3683.103Safari/537.36""",MISS
453,14.20.88.188,[26/Apr/2019:23:59:30 +0800],"""GET",/zh-CN/cvs/dNZ98oQ/editor?client=android,"HTTP/1.1""",200,35198,"['""-""']","""Mozilla/5.0(Linux;Android7.1.2;vivoY79ABuild/N2G47H;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/55.0.2883.91MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
454,140.207.54.78,[26/Apr/2019:23:59:31 +0800],"""POST",/wechat?signature=e00a3d243580ecc48ff6f17eb3fdb89111b705d5&timestamp=1556294370&nonce=2075045177&openid=oodHF0hwQuUGCQHe5pVhnrNSy8mA,"HTTP/1.1""",200,252,"['""-""']","""Mozilla/4.0""",MISS
455,218.204.3.77,[26/Apr/2019:23:59:31 +0800],"""GET",/zh-CN/welcome/mobile_import_cv_index,"HTTP/1.1""",200,7482,"['""https://www.wondercv.com/zh-CN/cvs?miniprogram_unionid=ocVLM1Oor6iePZZoNzqXGm9Rf8o0""']","""Mozilla/5.0(Linux;Android8.1.0;vivoX9sBuild/OPM1.171019.019;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/67.0.3396.87XWEB/673MMWEBSDK/190102MobileSafari/537.36MMWEBID/8150MicroMessenger/7.0.3.1400(0x2700033C)Process/appbrand0NetType/4GLanguage/zh_CNminiProgram""",MISS
456,113.77.86.238,[26/Apr/2019:23:59:31 +0800],"""GET",/zh-CN/emails/my?client=ios,"HTTP/1.1""",200,8509,"['""-""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_2likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/15E148/iphonex_series/wondercv_ios/app_version=2.3.1""",MISS
457,182.148.166.173,[26/Apr/2019:23:59:31 +0800],"""GET",/zh-CN/cvs,"HTTP/1.1""",200,21590,"['""https://www.wondercv.com/zh-CN/template_matches/new""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/64.0.3282.140Safari/537.36Edge/17.17134""",MISS
458,113.77.86.238,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-d90fe7c6e241e748d4b67f1ca4996de0e21a87f62b4bfd7de471ba2896fa9930.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/emails/my?client=ios""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_2likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/15E148/iphonex_series/wondercv_ios/app_version=2.3.1""",MISS
459,182.97.250.5,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/welcome-8141fad96fd901b00140145ddef5cb9279f381de377728d4049a9c531d1c0d2d.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/jianlizhushou""']","""Mozilla/5.0(Linux;Android9;MI8SEBuild/PKQ1.181030.001;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/66.0.3359.126MQQBrowser/6.2TBS/044605MobileSafari/537.36MMWEBID/269MicroMessenger/7.0.3.1400(0x2700033C)Process/toolsNetType/4GLanguage/en""",MISS
460,14.20.88.188,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/v2_editor-e4c4559fc59e507247da12660e9b49b26acd0a19acda784480ccb898626a3916.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/dNZ98oQ/editor?client=android""']","""Mozilla/5.0(Linux;Android7.1.2;vivoY79ABuild/N2G47H;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/55.0.2883.91MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
461,218.204.3.77,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/welcome-819871e4bec4d104d4a04334eb79faac20da027a68b026959e01b68d7cfdb6ea.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/welcome/mobile_import_cv_index""']","""Mozilla/5.0(Linux;Android8.1.0;vivoX9sBuild/OPM1.171019.019;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/67.0.3396.87XWEB/673MMWEBSDK/190102MobileSafari/537.36MMWEBID/8150MicroMessenger/7.0.3.1400(0x2700033C)Process/appbrand0NetType/4GLanguage/zh_CNminiProgram""",MISS
462,113.77.86.238,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/emails/my?client=ios""']","""Mozilla/5.0(iPhone;CPUiPhoneOS12_2likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Mobile/15E148/iphonex_series/wondercv_ios/app_version=2.3.1""",MISS
463,117.136.6.62,[26/Apr/2019:23:59:31 +0800],"""GET",/zh-CN/cvs/7ngwyqI/edus?client=android,"HTTP/1.1""",200,18894,"['""-""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
464,182.148.166.173,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-d90fe7c6e241e748d4b67f1ca4996de0e21a87f62b4bfd7de471ba2896fa9930.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/64.0.3282.140Safari/537.36Edge/17.17134""",MISS
465,218.204.3.77,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/welcome-8141fad96fd901b00140145ddef5cb9279f381de377728d4049a9c531d1c0d2d.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/welcome/mobile_import_cv_index""']","""Mozilla/5.0(Linux;Android8.1.0;vivoX9sBuild/OPM1.171019.019;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/67.0.3396.87XWEB/673MMWEBSDK/190102MobileSafari/537.36MMWEBID/8150MicroMessenger/7.0.3.1400(0x2700033C)Process/appbrand0NetType/4GLanguage/zh_CNminiProgram""",MISS
466,117.136.6.62,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/v2_guide-d8dbaf07292bd37b5b2d333e27c3af26d2d2643bc9366b80314d0ef0f5729b60.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/7ngwyqI/edus?client=android""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
467,117.136.6.62,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/7ngwyqI/edus?client=android""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
468,14.20.88.188,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/dNZ98oQ/editor?client=android""']","""Mozilla/5.0(Linux;Android7.1.2;vivoY79ABuild/N2G47H;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/55.0.2883.91MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
469,117.136.32.57,[26/Apr/2019:23:59:31 +0800],"""GET",/example_entries?locale=zh-CN&lang=cn&tag=%E6%B4%BB%E5%8A%A8&example_type=%E5%85%B6%E4%BB%96&_=1556294351462,"HTTP/1.1""",301,194,"['""https://www.wondercv.com/zh-CN/cvs/LgPY7xY/other""']","""Mozilla/5.0(Linux;Android8.0.0;MI5sPlusBuild/OPR1.170623.032;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/67.0.3396.87XWEB/673MMWEBSDK/190102MobileSafari/537.36MMWEBID/5845MicroMessenger/7.0.3.1400(0x2700033C)Process/appbrand0NetType/4GLanguage/zh_CNminiProgram""",MISS
470,106.39.32.81,[26/Apr/2019:23:59:31 +0800],"""GET",/zh-CN/cvs/kk6TWYE/editor,"HTTP/1.1""",200,45711,"['""https://www.wondercv.com/zh-CN/cvs""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/58.0.3029.110Safari/537.36Edge/16.16299""",MISS
471,182.148.166.173,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/64.0.3282.140Safari/537.36Edge/17.17134""",MISS
472,106.39.32.81,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/v2_editor-e4c4559fc59e507247da12660e9b49b26acd0a19acda784480ccb898626a3916.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/kk6TWYE/editor""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/58.0.3029.110Safari/537.36Edge/16.16299""",MISS
473,111.164.173.188,[26/Apr/2019:23:59:31 +0800],"""GET",/campus_recruiting/user_show?category=%E4%BA%92%E8%81%94%E7%BD%91&is_hot=&_=1556294368962,"HTTP/1.1""",200,2545,"['""https://www.wondercv.com/zh-CN/campus_recruiting/user_show""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/73.0.3683.103Safari/537.36""",MISS
474,106.39.32.81,[26/Apr/2019:23:59:31 +0800],"""GET",/assets/application-3e5f44e19e50027709573ede0932e044413fda22d1cf07a0cbd1d3284c17dd64.js,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/cvs/kk6TWYE/editor""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/58.0.3029.110Safari/537.36Edge/16.16299""",MISS
475,183.63.97.158,[26/Apr/2019:23:59:31 +0800],"""POST",/zh-CN/signin/scan/check,"HTTP/1.1""",200,109,"['""https://www.wondercv.com/zh-CN/cvs?utm_campaign=%E7%9F%A5%E4%B9%8E&utm_medium=%E7%9F%A5%E4%B9%8E%E6%96%87%E7%AB%A0&utm_source=%E7%9F%A5%E4%B9%8E%E5%B9%BF%E5%91%8A%E5%B9%B3%E5%8F%B0&gio_link_id=DPW61LRn""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36""",MISS
476,49.118.188.222,[26/Apr/2019:23:59:31 +0800],"""POST",/interface/example_cvs/login,"HTTP/1.1""",200,85,"['""https://servicewechat.com/wx578fdf80110e543b/37/page-frame.html""']","""Mozilla/5.0(Linux;Android9;RedmiNote7ProBuild/PKQ1.181203.001;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/71.0.3578.99MobileSafari/537.36MicroMessenger/7.0.4.1420(0x27000437)Process/appbrand2NetType/WIFILanguage/zh_CN""",MISS
477,117.136.32.57,[26/Apr/2019:23:59:31 +0800],"""GET",/example_entries?locale=zh-CN&lang=cn&tag=%E6%B4%BB%E5%8A%A8&example_type=%E5%85%B6%E4%BB%96&,"HTTP/1.1""",304,0,"['""https://www.wondercv.com/zh-CN/cvs/LgPY7xY/other""']","""Mozilla/5.0(Linux;Android8.0.0;MI5sPlusBuild/OPR1.170623.032;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/67.0.3396.87XWEB/673MMWEBSDK/190102MobileSafari/537.36MMWEBID/5845MicroMessenger/7.0.3.1400(0x2700033C)Process/appbrand0NetType/4GLanguage/zh_CNminiProgram""",HIT
478,14.20.88.188,[26/Apr/2019:23:59:31 +0800],"""GET",/zh-CN/cvs/dNZ98oQ/editor?client=android,"HTTP/1.1""",200,35197,"['""-""']","""Mozilla/5.0(Linux;Android7.1.2;vivoY79ABuild/N2G47H;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/55.0.2883.91MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
479,183.63.97.158,[26/Apr/2019:23:59:32 +0800],"""GET",/zh-CN/signin,"HTTP/1.1""",200,12502,"['""https://www.wondercv.com/zh-CN/cvs?utm_campaign=%E7%9F%A5%E4%B9%8E&utm_medium=%E7%9F%A5%E4%B9%8E%E6%96%87%E7%AB%A0&utm_source=%E7%9F%A5%E4%B9%8E%E5%B9%BF%E5%91%8A%E5%B9%B3%E5%8F%B0&gio_link_id=DPW61LRn""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36Core/1.70.3676.400QQBrowser/10.4.3469.400""",MISS
480,183.63.97.158,[26/Apr/2019:23:59:32 +0800],"""GET",/assets/signin-b362885eedc0449fab53387f970c1594159f59a6ca01290b4b064fb78c82fb73.css,"HTTP/1.1""",302,170,"['""https://www.wondercv.com/zh-CN/signin""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36""",MISS
481,117.136.6.62,[26/Apr/2019:23:59:32 +0800],"""GET",/verbs?type=%E4%B8%AA%E4%BA%BA%E6%88%90%E5%B0%B1&display=%E4%B8%AD%E6%96%87&_=1556294371627,"HTTP/1.1""",301,194,"['""https://www.wondercv.com/zh-CN/cvs/7ngwyqI/edus?client=android""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
482,117.136.6.62,[26/Apr/2019:23:59:32 +0800],"""GET",/verbs?type=%E4%B8%AA%E4%BA%BA%E6%88%90%E5%B0%B1&display=%E4%B8%AD%E6%96%87&_=1556294371628,"HTTP/1.1""",301,194,"['""https://www.wondercv.com/zh-CN/cvs/7ngwyqI/edus?client=android""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",MISS
483,183.63.97.158,[26/Apr/2019:23:59:32 +0800],"""GET",/assets/signin-16104c483d9ed82d48adb20eb51051330731bf287bb17f613fce7e4ceb68accf.js,"HTTP/1.1""",200,39936,"['""https://www.wondercv.com/zh-CN/signin""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36""",MISS
484,117.136.6.62,[26/Apr/2019:23:59:32 +0800],"""GET",/verbs?type=%E4%B8%AA%E4%BA%BA%E6%88%90%E5%B0%B1&display=%E4%B8%AD%E6%96%87&,"HTTP/1.1""",304,0,"['""https://www.wondercv.com/zh-CN/cvs/7ngwyqI/edus?client=android""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",HIT
485,106.39.32.81,[26/Apr/2019:23:59:32 +0800],"""GET",/zh-CN/recruit_infos?for=cv&_=1556294371523,"HTTP/1.1""",200,1583,"['""https://www.wondercv.com/zh-CN/cvs/kk6TWYE/editor""']","""Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/58.0.3029.110Safari/537.36Edge/16.16299""",MISS
486,117.136.6.62,[26/Apr/2019:23:59:32 +0800],"""GET",/verbs?type=%E4%B8%AA%E4%BA%BA%E6%88%90%E5%B0%B1&display=%E4%B8%AD%E6%96%87&,"HTTP/1.1""",304,0,"['""https://www.wondercv.com/zh-CN/cvs/7ngwyqI/edus?client=android""']","""Mozilla/5.0(Linux;Android9;BKL-AL20Build/HUAWEIBKL-AL20;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/70.0.3538.110MobileSafari/537.36android_wondercv_app&android_app_version=2.2.0""",HIT
487,49.118.188.222,[26/Apr/2019:23:59:32 +0800],"""GET",/interface/example_cvs/check_give_friend?unionId=ocVLM1ON94YhAfEQPYNAUpEUev0Y,"HTTP/1.1""",200,81,"['""https://servicewechat.com/wx578fdf80110e543b/37/page-frame.html""']","""Mozilla/5.0(Linux;Android9;RedmiNote7ProBuild/PKQ1.181203.001;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/71.0.3578.99MobileSafari/537.36MicroMessenger/7.0.4.1420(0x27000437)Process/appbrand2NetType/WIFILanguage/zh_CN""",MISS
488,61.185.224.242,[26/Apr/2019:23:59:32 +0800],"""GET",/example_entries?lang=cn&tag=%E5%85%A8%E9%83%A8&example_type=%E5%85%B6%E4%BB%96&template=zero_cn&_=1556294198258,"HTTP/1.1""",301,194,"['""https://www.wondercv.com/zh-CN/cvs/_uwbTq0/editor""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/73.0.3683.86Safari/537.36""",MISS
489,183.63.97.158,[26/Apr/2019:23:59:32 +0800],"""POST",/zh-CN/signin/scan,"HTTP/1.1""",200,148,"['""https://www.wondercv.com/zh-CN/signin""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/70.0.3538.25Safari/537.36""",MISS
490,61.185.224.242,[26/Apr/2019:23:59:32 +0800],"""GET",/example_entries?lang=cn&tag=%E5%85%A8%E9%83%A8&example_type=%E5%85%B6%E4%BB%96&template=zero_cn&,"HTTP/1.1""",200,1915,"['""https://www.wondercv.com/zh-CN/cvs/_uwbTq0/editor""']","""Mozilla/5.0(WindowsNT10.0;WOW64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/73.0.3683.86Safari/537.36""",HIT
